product_id,product_name,category,price,review_score,review_count,Sale_January,Sale_Feb,Sale_March,Sale_April,Sale_May,Sale_June,Sale_July,Sale_Aug,Sale_Sept,Sale_Oct,Sale_Nov,Sale_Dec,Revenue_Jan,Revenue_Feb,Revenue_March,Revenue_April,Revenue_may,Revenue_june,Revenue_july,Revenue_Aug,Revenue_Sept,Revenue_Oct,Revenue_Nov,Revenue_Dec,Revenue
615,Product_615,Toys,437.42,2.3,557,602,788,525,953,89,725,368,476,991,627,470,756,263326.84,344686.96,229645.5,416861.26,38930.38,317129.5,160970.56,208211.92,433483.22,274262.34,205587.4,330689.52,3223785.4
616,Product_616,Toys,460.83,3.7,1,789,575,461,428,225,794,645,113,138,50,620,556,363594.87,264977.25,212442.63,197235.24,103686.75,365899.02,297235.35,52073.79,63594.54,23041.5,285714.6,256221.48,2485717.02
617,Product_617,Electronics,35.23,5,168,612,857,12,661,669,210,557,19,275,692,887,616,21560.76,30192.11,422.76,23287.03,23568.87,7398.3,19623.11,669.37,9688.25,24379.16,31249.01,21701.68,213740.41
618,Product_618,Toys,142.05,3.6,620,154,803,902,415,739,364,49,527,290,259,590,347,21875.7,114066.15,128129.1,58950.75,104974.95,51706.2,6960.45,74860.35,41194.5,36790.95,83809.5,49291.35,772609.95
619,Product_619,Books,404.07,3.2,19,888,489,383,452,916,75,677,144,52,590,901,792,358814.16,197590.23,154758.81,182639.64,370128.12,30305.25,273555.39,58186.08,21011.64,238401.3,364067.07,320023.44,2569481.13
620,Product_620,Clothing,375.39,3.9,332,348,484,555,726,125,659,105,207,686,784,672,233,130635.72,181688.76,208341.45,272533.14,46923.75,247382.01,39415.95,77705.73,257517.54,294305.76,252262.08,87465.87,2096177.76
621,Product_621,Toys,96.34,2.9,584,450,756,886,196,955,320,215,530,109,619,438,700,43353,72833.04,85357.24,18882.64,92004.7,30828.8,20713.1,51060.2,10501.06,59634.46,42196.92,67438,594803.16
622,Product_622,Clothing,108.63,1.2,456,875,469,398,553,208,724,657,375,714,962,530,43,95051.25,50947.47,43234.74,60072.39,22595.04,78648.12,71369.91,40736.25,77561.82,104502.06,57573.9,4671.09,706964.04
623,Product_623,Health,188.38,3.2,957,652,573,18,52,96,432,922,503,947,585,126,736,122823.76,107941.74,3390.84,9795.76,18084.48,81380.16,173686.36,94755.14,178395.86,110202.3,23735.88,138647.68,1062839.96
624,Product_624,Books,244.84,4.8,109,172,937,574,479,73,108,424,903,647,686,204,941,42112.48,229415.08,140538.16,117278.36,17873.32,26442.72,103812.16,221090.52,158411.48,167960.24,49947.36,230394.44,1505276.32
625,Product_625,Toys,311.04,1.7,268,9,843,490,442,626,640,71,165,3,183,28,141,2799.36,262206.72,152409.6,137479.68,194711.04,199065.6,22083.84,51321.6,933.12,56920.32,8709.12,43856.64,1132496.64
626,Product_626,Electronics,187.61,3.8,445,739,681,750,329,190,521,987,549,666,22,444,647,138643.79,127762.41,140707.5,61723.69,35645.9,97744.81,185171.07,102997.89,124948.26,4127.42,83298.84,121383.67,1224155.25
627,Product_627,Electronics,233.95,1.8,240,264,444,418,250,681,46,841,180,683,785,965,175,61762.8,103873.8,97791.1,58487.5,159319.95,10761.7,196751.95,42111,159787.85,183650.75,225761.75,40941.25,1341001.4
628,Product_628,Health,375,3.1,929,437,268,336,806,818,378,784,860,935,128,718,653,163875,100500,126000,302250,306750,141750,294000,322500,350625,48000,269250,244875,2670375
629,Product_629,Clothing,23.16,1.4,301,759,266,418,889,959,826,758,616,869,290,463,448,17578.44,6160.56,9680.88,20589.24,22210.44,19130.16,17555.28,14266.56,20126.04,6716.4,10723.08,10375.68,175112.76
630,Product_630,Sports,129.96,2.8,602,246,53,914,782,715,95,445,611,46,831,279,591,31970.16,6887.88,118783.44,101628.72,92921.4,12346.2,57832.2,79405.56,5978.16,107996.76,36258.84,76806.36,728815.68
631,Product_631,Electronics,358.11,4,103,666,527,915,966,55,957,924,601,93,500,150,81,238501.26,188723.97,327670.65,345934.26,19696.05,342711.27,330893.64,215224.11,33304.23,179055,53716.5,29006.91,2304437.85
632,Product_632,Electronics,448.13,2.4,988,545,519,611,924,719,102,185,926,939,185,239,134,244230.85,232579.47,273807.43,414072.12,322205.47,45709.26,82904.05,414968.38,420794.07,82904.05,107103.07,60049.42,2701327.64
633,Product_633,Electronics,258.28,3.7,250,498,615,674,122,552,891,69,811,559,478,265,718,128623.44,158842.2,174080.72,31510.16,142570.56,230127.48,17821.32,209465.08,144378.52,123457.84,68444.2,185445.04,1614766.56
634,Product_634,Books,268.4,4.2,453,128,58,927,878,31,853,973,443,751,570,693,855,34355.2,15567.2,248806.8,235655.2,8320.4,228945.2,261153.2,118901.2,201568.4,152988,186001.2,229482,1921744
635,Product_635,Electronics,58.05,4.7,520,671,824,121,386,526,145,149,331,858,491,104,176,38951.55,47833.2,7024.05,22407.3,30534.3,8417.25,8649.45,19214.55,49806.9,28502.55,6037.2,10216.8,277595.1
636,Product_636,Home & Kitchen,226.47,1.9,153,600,39,431,338,573,879,245,502,212,512,936,382,135882,8832.33,97608.57,76546.86,129767.31,199067.13,55485.15,113687.94,48011.64,115952.64,211975.92,86511.54,1279329.03
637,Product_637,Toys,268.65,2.6,859,604,236,43,777,666,941,773,912,435,642,432,242,162264.6,63401.4,11551.95,208741.05,178920.9,252799.65,207666.45,245008.8,116862.75,172473.3,116056.8,65013.3,1800760.95
638,Product_638,Health,125.02,1.6,174,326,954,871,347,283,927,537,78,851,66,912,566,40756.52,119269.08,108892.42,43381.94,35380.66,115893.54,67135.74,9751.56,106392.02,8251.32,114018.24,70761.32,839884.36
639,Product_639,Electronics,138.28,5,343,752,385,919,28,720,26,934,584,507,804,496,140,103986.56,53237.8,127079.32,3871.84,99561.6,3595.28,129153.52,80755.52,70107.96,111177.12,68586.88,19359.2,870472.6
640,Product_640,Sports,191.76,4.7,670,834,605,316,974,831,731,651,934,835,466,439,456,159927.84,116014.8,60596.16,186774.24,159352.56,140176.56,124835.76,179103.84,160119.6,89360.16,84182.64,87442.56,1547886.72
641,Product_641,Sports,14.94,3.2,431,979,733,380,34,493,529,98,937,650,284,747,439,14626.26,10951.02,5677.2,507.96,7365.42,7903.26,1464.12,13998.78,9711,4242.96,11160.18,6558.66,94166.82
642,Product_642,Electronics,164.43,4.4,727,403,715,144,517,186,678,909,687,204,600,684,55,66265.29,117567.45,23677.92,85010.31,30583.98,111483.54,149466.87,112963.41,33543.72,98658,112470.12,9043.65,950734.26
643,Product_643,Electronics,109.67,3.1,689,628,649,326,395,497,944,277,395,380,416,157,526,68872.76,71175.83,35752.42,43319.65,54505.99,103528.48,30378.59,43319.65,41674.6,45622.72,17218.19,57686.42,613055.3
644,Product_644,Home & Kitchen,167.11,3.5,687,605,299,362,622,441,988,562,607,72,99,171,696,101101.55,49965.89,60493.82,103942.42,73695.51,165104.68,93915.82,101435.77,12031.92,16543.89,28575.81,116308.56,923115.64
645,Product_645,Electronics,64.28,1.4,852,674,394,49,293,129,81,662,856,515,188,493,825,43324.72,25326.32,3149.72,18834.04,8292.12,5206.68,42553.36,55023.68,33104.2,12084.64,31690.04,53031,331620.52
646,Product_646,Electronics,445.81,4,850,610,206,64,588,638,427,943,102,75,988,969,418,271944.1,91836.86,28531.84,262136.28,284426.78,190360.87,420398.83,45472.62,33435.75,440460.28,431989.89,186348.58,2687342.68
647,Product_647,Toys,298.83,1.5,658,624,335,354,348,291,583,454,401,840,889,310,87,186469.92,100108.05,105785.82,103992.84,86959.53,174217.89,135668.82,119830.83,251017.2,265659.87,92637.3,25998.21,1648346.28
648,Product_648,Sports,341.16,4.3,962,358,592,799,146,113,821,103,974,76,857,402,608,122135.28,201966.72,272586.84,49809.36,38551.08,280092.36,35139.48,332289.84,25928.16,292374.12,137146.32,207425.28,1995444.84
649,Product_649,Home & Kitchen,395.64,4.1,324,602,729,163,66,198,478,945,223,815,387,668,655,238175.28,288421.56,64489.32,26112.24,78336.72,189115.92,373879.8,88227.72,322446.6,153112.68,264287.52,259144.2,2345749.56
650,Product_650,Sports,251.73,3.8,990,857,513,140,903,12,765,600,517,767,240,769,7,215732.61,129137.49,35242.2,227312.19,3020.76,192573.45,151038,130144.41,193076.91,60415.2,193580.37,1762.11,1533035.7
651,Product_651,Home & Kitchen,48.03,1.1,673,717,177,965,519,270,161,652,633,409,781,675,476,34437.51,8501.31,46348.95,24927.57,12968.1,7732.83,31315.56,30402.99,19644.27,37511.43,32420.25,22862.28,309073.05
652,Product_652,Sports,270.87,2.2,639,16,395,825,121,600,838,724,235,613,730,658,214,4333.92,106993.65,223467.75,32775.27,162522,226989.06,196109.88,63654.45,166043.31,197735.1,178232.46,57966.18,1616823.03
653,Product_653,Electronics,295.49,2.1,420,273,370,127,339,214,931,232,426,105,416,902,684,80668.77,109331.3,37527.23,100171.11,63234.86,275101.19,68553.68,125878.74,31026.45,122923.84,266531.98,202115.16,1483064.31
654,Product_654,Sports,373.99,2.4,594,684,857,397,174,443,401,393,115,844,917,665,734,255809.16,320509.43,148474.03,65074.26,165677.57,149969.99,146978.07,43008.85,315647.56,342948.83,248703.35,274508.66,2477309.76
655,Product_655,Sports,218.67,1.4,485,115,790,932,899,789,507,500,162,550,175,462,551,25147.05,172749.3,203800.44,196584.33,172530.63,110865.69,109335,35424.54,120268.5,38267.25,101025.54,120487.17,1406485.44
656,Product_656,Home & Kitchen,68.15,4.7,659,860,657,879,690,511,37,694,225,475,386,366,496,58609,44774.55,59903.85,47023.5,34824.65,2521.55,47296.1,15333.75,32371.25,26305.9,24942.9,33802.4,427709.4
657,Product_657,Health,145.47,3.2,751,979,317,462,596,446,954,250,229,825,470,549,693,142415.13,46113.99,67207.14,86700.12,64879.62,138778.38,36367.5,33312.63,120012.75,68370.9,79863.03,100810.71,984831.9
658,Product_658,Clothing,184.73,2.2,412,692,735,750,450,985,510,520,181,274,852,642,502,127833.16,135776.55,138547.5,83128.5,181959.05,94212.3,96059.6,33436.13,50616.02,157389.96,118596.66,92734.46,1310289.89
659,Product_659,Home & Kitchen,324.73,2.6,936,90,368,835,556,992,392,78,248,87,232,869,781,29225.7,119500.64,271149.55,180549.88,322132.16,127294.16,25328.94,80533.04,28251.51,75337.36,282190.37,253614.13,1795107.44
660,Product_660,Home & Kitchen,287.54,2.8,84,81,383,807,135,714,712,51,317,722,662,254,698,23290.74,110127.82,232044.78,38817.9,205303.56,204728.48,14664.54,91150.18,207603.88,190351.48,73035.16,200702.92,1591821.44
661,Product_661,Home & Kitchen,181.27,3.4,113,323,61,186,854,73,493,897,964,880,451,207,244,58550.21,11057.47,33716.22,154804.58,13232.71,89366.11,162599.19,174744.28,159517.6,81752.77,37522.89,44229.88,1021093.91
662,Product_662,Books,493.33,3.1,737,960,805,719,15,536,199,920,209,76,276,449,477,473596.8,397130.65,354704.27,7399.95,264424.88,98172.67,453863.6,103105.97,37493.08,136159.08,221505.17,235318.41,2782874.53
663,Product_663,Health,304.86,4.7,332,113,504,731,332,100,254,780,655,76,228,94,308,34449.18,153649.44,222852.66,101213.52,30486,77434.44,237790.8,199683.3,23169.36,69508.08,28656.84,93896.88,1272790.5
664,Product_664,Books,122.43,3,378,768,238,911,194,175,178,225,391,441,170,859,230,94026.24,29138.34,111533.73,23751.42,21425.25,21792.54,27546.75,47870.13,53991.63,20813.1,105167.37,28158.9,585215.4
665,Product_665,Books,55.38,5,755,57,194,189,495,426,546,50,856,539,734,838,382,3156.66,10743.72,10466.82,27413.1,23591.88,30237.48,2769,47405.28,29849.82,40648.92,46408.44,21155.16,293846.28
666,Product_666,Home & Kitchen,80.67,4.4,655,153,677,387,8,116,593,185,95,244,212,477,154,12342.51,54613.59,31219.29,645.36,9357.72,47837.31,14923.95,7663.65,19683.48,17102.04,38479.59,12423.18,266291.67
667,Product_667,Clothing,126.75,1.8,41,876,962,428,827,165,388,33,893,577,281,682,174,111033,121933.5,54249,104822.25,20913.75,49179,4182.75,113187.75,73134.75,35616.75,86443.5,22054.5,796750.5
668,Product_668,Home & Kitchen,84.54,4.7,935,403,221,857,333,40,397,802,857,777,40,761,847,34069.62,18683.34,72450.78,28151.82,3381.6,33562.38,67801.08,72450.78,65687.58,3381.6,64334.94,71605.38,535560.9
669,Product_669,Electronics,97.35,1.5,770,627,60,283,332,428,731,741,755,381,121,189,114,61038.45,5841,27550.05,32320.2,41665.8,71162.85,72136.35,73499.25,37090.35,11779.35,18399.15,11097.9,463580.7
670,Product_670,Clothing,146.12,4.3,959,854,128,863,326,343,157,130,85,981,226,710,389,124786.48,18703.36,126101.56,47635.12,50119.16,22940.84,18995.6,12420.2,143343.72,33023.12,103745.2,56840.68,758655.04
671,Product_671,Books,90.82,2.5,797,265,989,236,14,423,3,631,414,716,293,483,310,24067.3,89820.98,21433.52,1271.48,38416.86,272.46,57307.42,37599.48,65027.12,26610.26,43866.06,28154.2,433847.14
672,Product_672,Sports,448.9,4.5,105,314,684,193,838,365,166,442,393,569,599,732,992,140954.6,307047.6,86637.7,376178.2,163848.5,74517.4,198413.8,176417.7,255424.1,268891.1,328594.8,445308.8,2822234.3
673,Product_673,Sports,44.72,4.5,202,714,991,286,613,119,467,837,695,712,266,535,299,31930.08,44317.52,12789.92,27413.36,5321.68,20884.24,37430.64,31080.4,31840.64,11895.52,23925.2,13371.28,292200.48
674,Product_674,Health,264.63,4.2,450,40,155,770,225,608,959,758,632,736,1000,755,17,10585.2,41017.65,203765.1,59541.75,160895.04,253780.17,200589.54,167246.16,194767.68,264630,199795.65,4498.71,1761112.65
675,Product_675,Toys,208.15,4.2,819,104,916,757,424,656,408,431,843,141,540,422,783,21647.6,190665.4,157569.55,88255.6,136546.4,84925.2,89712.65,175470.45,29349.15,112401,87839.3,162981.45,1337363.75
676,Product_676,Health,491.28,2.2,843,900,377,135,789,727,411,703,500,892,758,835,11,442152,185212.56,66322.8,387619.92,357160.56,201916.08,345369.84,245640,438221.76,372390.24,410218.8,5404.08,3457628.64
677,Product_677,Clothing,60.46,1.3,973,889,621,791,407,228,203,496,603,367,827,639,403,53748.94,37545.66,47823.86,24607.22,13784.88,12273.38,29988.16,36457.38,22188.82,50000.42,38633.94,24365.38,391418.04
678,Product_678,Books,201.94,2.6,266,192,780,782,112,824,193,402,581,83,450,604,812,38772.48,157513.2,157917.08,22617.28,166398.56,38974.42,81179.88,117327.14,16761.02,90873,121971.76,163975.28,1174281.1
679,Product_679,Clothing,484.89,1.7,910,400,922,170,996,129,234,322,915,142,448,811,703,193956,447068.58,82431.3,482950.44,62550.81,113464.26,156134.58,443674.35,68854.38,217230.72,393245.79,340877.67,3002438.88
680,Product_680,Clothing,433.43,3.8,210,277,867,158,427,351,717,209,132,351,755,132,231,120060.11,375783.81,68481.94,185074.61,152133.93,310769.31,90586.87,57212.76,152133.93,327239.65,57212.76,100122.33,1996812.01
681,Product_681,Sports,409.45,2.4,563,353,902,200,0,888,149,614,790,544,60,54,954,144535.85,369323.9,81890,0,363591.6,61008.05,251402.3,323465.5,222740.8,24567,22110.3,390615.3,2255250.6
682,Product_682,Home & Kitchen,132.66,4.9,118,748,789,486,265,317,158,328,648,912,501,988,604,99229.68,104668.74,64472.76,35154.9,42053.22,20960.28,43512.48,85963.68,120985.92,66462.66,131068.08,80126.64,894659.04
683,Product_683,Electronics,89.59,3.6,713,936,585,556,490,983,278,371,313,151,146,509,989,83856.24,52410.15,49812.04,43899.1,88066.97,24906.02,33237.89,28041.67,13528.09,13080.14,45601.31,88604.51,565044.13
684,Product_684,Toys,335.98,4.3,377,732,998,961,207,648,815,459,698,157,685,669,729,245937.36,335308.04,322876.78,69547.86,217715.04,273823.7,154214.82,234514.04,52748.86,230146.3,224770.62,244929.42,2606532.84
685,Product_685,Books,465.04,1.5,551,579,436,775,621,835,403,132,220,445,944,540,277,269258.16,202757.44,360406,288789.84,388308.4,187411.12,61385.28,102308.8,206942.8,438997.76,251121.6,128816.08,2886503.28
686,Product_686,Clothing,280.6,4.4,540,708,974,582,711,336,892,834,975,652,789,409,352,198664.8,273304.4,163309.2,199506.6,94281.6,250295.2,234020.4,273585,182951.2,221393.4,114765.4,98771.2,2304848.4
687,Product_687,Toys,287.95,4.7,771,255,206,503,951,272,677,650,437,957,333,210,998,73427.25,59317.7,144838.85,273840.45,78322.4,194942.15,187167.5,125834.15,275568.15,95887.35,60469.5,287374.1,1856989.55
688,Product_688,Clothing,143.59,2.9,84,650,387,875,368,116,310,120,45,762,880,665,302,93333.5,55569.33,125641.25,52841.12,16656.44,44512.9,17230.8,6461.55,109415.58,126359.2,95487.35,43364.18,786873.2
689,Product_689,Sports,385.9,3.4,454,823,479,370,984,817,67,605,789,302,952,292,540,317595.7,184846.1,142783,379725.6,315280.3,25855.3,233469.5,304475.1,116541.8,367376.8,112682.8,208386,2709018
690,Product_690,Electronics,97.59,4.1,667,946,790,102,305,367,462,451,191,623,890,986,469,92320.14,77096.1,9954.18,29764.95,35815.53,45086.58,44013.09,18639.69,60798.57,86855.1,96223.74,45769.71,642337.38
691,Product_691,Sports,165.22,1.7,629,660,886,124,11,93,87,964,519,655,141,733,812,109045.2,146384.92,20487.28,1817.42,15365.46,14374.14,159272.08,85749.18,108219.1,23296.02,121106.26,134158.64,939275.7
692,Product_692,Toys,215.59,3,514,98,837,312,344,167,216,128,378,449,43,114,76,21127.82,180448.83,67264.08,74162.96,36003.53,46567.44,27595.52,81493.02,96799.91,9270.37,24577.26,16384.84,681695.58
693,Product_693,Books,256.27,2.6,605,587,983,975,464,953,0,90,787,720,143,948,520,150430.49,251913.41,249863.25,118909.28,244225.31,0,23064.3,201684.49,184514.4,36646.61,242943.96,133260.4,1837455.9
694,Product_694,Clothing,124.99,1.6,678,281,339,994,699,714,134,603,690,223,864,669,23,35122.19,42371.61,124240.06,87368.01,89242.86,16748.66,75368.97,86243.1,27872.77,107991.36,83618.31,2874.77,779062.67
695,Product_695,Electronics,61.84,2.5,387,882,868,797,665,340,696,574,333,42,332,258,14,54542.88,53677.12,49286.48,41123.6,21025.6,43040.64,35496.16,20592.72,2597.28,20530.88,15954.72,865.76,358733.84
696,Product_696,Sports,307.26,1.3,912,402,339,457,493,660,350,28,38,263,997,762,675,123518.52,104161.14,140417.82,151479.18,202791.6,107541,8603.28,11675.88,80809.38,306338.22,234132.12,207400.5,1678868.64
697,Product_697,Toys,147.87,1.1,350,108,203,229,367,913,139,721,292,755,496,121,524,15969.96,30017.61,33862.23,54268.29,135005.31,20553.93,106614.27,43178.04,111641.85,73343.52,17892.27,77483.88,719831.16
698,Product_698,Sports,292.71,1.5,296,699,160,657,845,694,617,523,689,2,395,298,346,204604.29,46833.6,192310.47,247339.95,203140.74,180602.07,153087.33,201677.19,585.42,115620.45,87227.58,101277.66,1734306.75
699,Product_699,Clothing,81.41,4.9,258,198,539,881,936,924,132,332,161,636,54,774,171,16119.18,43879.99,71722.21,76199.76,75222.84,10746.12,27028.12,13107.01,51776.76,4396.14,63011.34,13921.11,467130.58
700,Product_700,Clothing,243.16,3.2,81,302,391,196,419,151,619,296,330,267,306,380,868,73434.32,95075.56,47659.36,101884.04,36717.16,150516.04,71975.36,80242.8,64923.72,74406.96,92400.8,211062.88,1100299
701,Product_701,Books,268.63,4.9,937,326,768,884,888,585,177,129,885,595,869,560,326,87573.38,206307.84,237468.92,238543.44,157148.55,47547.51,34653.27,237737.55,159834.85,233439.47,150432.8,87573.38,1878260.96
702,Product_702,Electronics,30.65,2.7,268,153,676,732,790,876,809,292,103,15,422,888,711,4689.45,20719.4,22435.8,24213.5,26849.4,24795.85,8949.8,3156.95,459.75,12934.3,27217.2,21792.15,198213.55
703,Product_703,Home & Kitchen,171.62,2.2,419,551,574,422,170,912,357,172,160,333,416,840,484,94562.62,98509.88,72423.64,29175.4,156517.44,61268.34,29518.64,27459.2,57149.46,71393.92,144160.8,83064.08,925203.42
704,Product_704,Sports,71.54,3,235,644,533,571,133,273,379,719,798,463,672,500,488,46071.76,38130.82,40849.34,9514.82,19530.42,27113.66,51437.26,57088.92,33123.02,48074.88,35770,34911.52,441616.42
705,Product_705,Clothing,36.37,2.8,833,404,69,609,964,553,907,943,634,58,796,296,461,14693.48,2509.53,22149.33,35060.68,20112.61,32987.59,34296.91,23058.58,2109.46,28950.52,10765.52,16766.57,243460.78
706,Product_706,Toys,495.03,1.4,311,461,892,170,426,495,870,23,53,176,324,361,377,228208.83,441566.76,84155.1,210882.78,245039.85,430676.1,11385.69,26236.59,87125.28,160389.72,178705.83,186626.31,2290998.84
707,Product_707,Sports,164.57,3.6,813,131,404,381,24,723,657,98,939,62,709,588,587,21558.67,66486.28,62701.17,3949.68,118984.11,108122.49,16127.86,154531.23,10203.34,116680.13,96767.16,96602.59,872714.71
708,Product_708,Books,405.89,1.9,975,790,607,172,529,100,449,405,33,957,670,462,163,320653.1,246375.23,69813.08,214715.81,40589,182244.61,164385.45,13394.37,388436.73,271946.3,187521.18,66160.07,2166234.93
709,Product_709,Books,131.05,3.5,986,873,674,662,189,556,585,355,241,560,79,437,371,114406.65,88327.7,86755.1,24768.45,72863.8,76664.25,46522.75,31583.05,73388,10352.95,57268.85,48619.55,731521.1
